item_code,item_description,MRP,BP,MOQ
1SDA081534R1,T5S 400 PR222DS/PD-LSIG In=400 4p F F,106860,0,0
1SDA054444R1,T5H 400 TMA 320-3200 3p F F             ,45840,0,0
1SDA054445R1,T5H 400 TMA 400-4000 3p F F             ,45840,0,0
1SDA054481R1,T5H 400 TMA 320-3200 4p F F InN=100%In  ,51190,0,0
1SDA054482R1,T5H 400 TMA 400-4000 4p F F InN=100%In  ,51190,0,0
1SDA054349R1,T5H 400 PR221DS-LS/I In=400 3p F F      ,54720,0,0
1SDA054357R1,T5H 400 PR221DS-LS/I In=400 4p F F      ,72010,0,0
1SDA054355R1,T5H 400 PR222DS/P-LSIG In=400 3p F F    ,79890,0,0
1SDA054363R1,T5H 400 PR222DS/P-LSIG In=400 4p F F    ,99670,0,0
1SDA081528R1,T5H 400 PR222DS/PD-LSIG In=400 3p F F,115640,0,0
1SDA081537R1,T5H 400 PR222DS/PD-LSIG In=400 4p F F,129620,0,0
1SDA054456R1,T5N 630 TMA 500-5000 3p F F             ,41870,0,0
1SDA054487R1,T5N 630 TMA 500-5000 4p F F InN=100%In  ,57260,0,0
1SDA054396R1,T5N 630 PR221DS-LS/I In=630 3p F F      ,48270,0,0
1SDA054400R1,T5N 630 PR221DS-LS/I In=630 4p F F      ,61960,0,0
1SDA054399R1,T5N 630 PR222DS/P-LSIG In=630 3p F F    ,70190,0,0
1SDA054403R1,T5N 630 PR222DS/P-LSIG In=630 4p F F    ,81860,0,0
1SDA081523R1,T5N 630 PR222DS/PD-LSIG In=630 3p F F,100060,0,0
1SDA081532R1,T5N 630 PR222DS/PD-LSIG In=630 4p F F,112140,0,0
1SDA054461R1,T5S 630 TMA 500-5000 3p F F             ,46830,0,0
1SDA054489R1,T5S 630 TMA 500-5000 4p F F InN=100%In  ,60330,0,0
1SDA054404R1,T5S 630 PR221DS-LS/I In=630 3p F F      ,49470,0,0
1SDA054408R1,T5S 630 PR221DS-LS/I In=630 4p F F      ,64910,0,0
1SDA054407R1,T5S 630 PR222DS/P-LSIG In=630 3p F F    ,72390,0,0
1SDA054411R1,T5S 630 PR222DS/P-LSIG In=630 4p F F    ,88770,0,0
1SDA081526R1,T5S 630 PR222DS/PD-LSIG In=630 3p F F,102850,0,0
1SDA081535R1,T5S 630 PR222DS/PD-LSIG In=630 4p F F,118930,0,0
1SDA054465R1,T5H 630 TMA 500-5000 3p F F             ,59800,0,0
1SDA054491R1,T5H 630 TMA 500-5000 4p F F InN=100%In  ,70370,0,0
1SDA054412R1,T5H 630 PR221DS-LS/I In=630 3p F F      ,58170,0,0
1SDA054416R1,T5H 630 PR221DS-LS/I In=630 4p F F      ,86570,0,0
1SDA054415R1,T5H 630 PR222DS/P-LSIG In=630 3p F F    ,82560,0,0
1SDA054419R1,T5H 630 PR222DS/P-LSIG In=630 4p F F    ,113170,0,0
1SDA081529R1,T5H 630 PR222DS/PD-LSIG In=630 3p F F,118450,0,0
1SDA081538R1,T5H 630 PR222DS/PD-LSIG In=630 4p F F,149410,0,0
1SDA060202R1,T6N 630 TMA 630-6300 3p F F             ,49620,0,0
1SDA060210R1,T6N 630 TMA 630-6300 4p F F InN=100%In  ,60560,0,0
1SDA060204R1,T6S 630 TMA 630-6300 3p F F             ,51020,0,0
1SDA060211R1,T6S 630 TMA 630-6300 4p F F InN=100%In  ,64880,0,0
1SDA060206R1,T6H 630 TMA 630-6300 3p F F             ,61100,0,0
1SDA060212R1,T6H 630 TMA 630-6300 4p F F InN=100%In  ,73060,0,0
1SDA060214R1,T6N 800 TMA 800-8000 3p F F             ,63910,0,0
1SDA060222R1,T6N 800 TMA 800-8000 4p F F InN=100%In  ,69520,0,0
1SDA060268R1,T6N 800 PR221DS-LS/I In=800 3p F F      ,68270,0,0
1SDA060271R1,T6N 800 PR222DS/P-LSIG In=800 3p F F    ,103730,0,0
1SDA060273R1,T6N 800 PR221DS-LS/I In=800 4p F F      ,76750,0,0
1SDA060276R1,T6N 800 PR222DS/P-LSIG In=800 4p F F    ,116230,0,0
1SDA081540R1,T6N 800 PR222DS/PD-LSIG In=800 3p F F,136520,0,0
1SDA081543R1,T6N 800 PR222DS/PD-LSIG In=800 4p F F,152590,0,0
1SDA060216R1,T6S 800 TMA 800-8000 3p F F             ,66930,0,0
1SDA060223R1,T6S 800 TMA 800-8000 4p F F InN=100%In  ,77870,0,0
1SDA060278R1,T6S 800 PR221DS-LS/I In=800 3p F F      ,75680,0,0
1SDA060281R1,T6S 800 PR222DS/P-LSIG In=800 3p F F    ,109550,0,0
1SDA060283R1,T6S 800 PR221DS-LS/I In=800 4p F F      ,94500,0,0
1SDA060286R1,T6S 800 PR222DS/P-LSIG In=800 4p F F    ,126150,0,0
1SDA081546R1,T6S 800 PR222DS/PD-LSIG In=800 3p F F,141350,0,0
1SDA081549R1,T6S 800 PR222DS/PD-LSIG In=800 4p F F,162900,0,0
1SDA060218R1,T6H 800 TMA 800-8000 3p F F             ,68780,0,0
1SDA060224R1,T6H 800 TMA 800-8000 4p F F InN=100%In  ,79460,0,0
1SDA060289R1,T6H 800 PR221DS-LS/I In=800 3p F F      ,91220,0,0
1SDA060292R1,T6H 800 PR222DS/P-LSIG In=800 3p F F    ,124680,0,0
1SDA060294R1,T6H 800 PR221DS-LS/I In=800 4p F F      ,115230,0,0
1SDA060297R1,T6H 800 PR222DS/P-LSIG In=800 4p F F    ,157980,0,0
1SDA081552R1,T6H 800 PR222DS/PD-LSIG In=800 3p F F,156480,0,0
1SDA081555R1,T6H 800 PR222DS/PD-LSIG In=800 4p F F,189780,0,0
1SDA060537R1,T6N 1000 PR221DS-LS/I In=1000 3p F F    ,104960,0,0
1SDA060540R1,T6N 1000 PR222DS/P-LSIG In=1000 3p F F  ,140540,0,0
1SDA060542R1,T6N 1000 PR221DS-LS/I In=1000 4p F F    ,149020,0,0
1SDA060545R1,T6N 1000 PR222DS/P-LSIG In=1000 4p F F  ,180150,0,0
1SDA081541R1,T6N1000 EF 3P PR222/PD LSIG R1000,173680,0,0
1SDA081544R1,T6N1000 EF 4P PR222/PD LSIG R1000,219010,0,0
1SDA060547R1,T6S 1000 PR221DS-LS/I In=1000 3p F F    ,113240,0,0
1SDA060554R1,T6S 1000 PR222DS/P-LSIG In=1000 3p F F  ,155920,0,0
1SDA060556R1,T6S 1000 PR221DS-LS/I In=1000 4p F F    ,157310,0,0
1SDA060559R1,T6S 1000 PR222DS/P-LSIG In=1000 4p F F  ,186220,0,0
1SDA081547R1,T6S1000 EF 3P PR222/PD LSIG R1000,187720,0,0
1SDA081550R1,T6S1000 EF 4P PR222/PD LSIG R1000,225320,0,0
1SDA060561R1,T6H 1000 PR221DS-LS/I In=1000 3p F F    ,131400,0,0
1SDA060564R1,T6H 1000 PR222DS/P-LSIG In=1000 3p F F  ,178670,0,0
1SDA060566R1,T6H 1000 PR221DS-LS/I In=1000 4p F F    ,191450,0,0
1SDA060569R1,T6H 1000 PR222DS/P-LSIG In=1000 4p F F  ,226430,0,0
1SDA081553R1,T6H1000 EF 3P PR222/PD LSIG R1000,210470,0,0
1SDA081556R1,T6H1000 EF 4P PR222/PD LSIG R1000,258230,0,0
1SDA062866R1,T7S 1250 PR231/P LS/I In=1250A 3p F F   ,140240,0,0
1SDA062868R1,T7S 1250 PR331/P LSIG In=1250A 3p F F   ,180000,0,0
1SDA062871R1,T7S 1250 PR332/P LSIG In=1250A 3p F F   ,220000,0,0
1SDA062874R1,T7S 1250 PR231/P LS/I In=1250A 4p F F   ,182780,0,0
1SDA062876R1,T7S 1250 PR331/P LSIG In=1250A 4p F F   ,199800,0,0
1SDA062879R1,T7S 1250 PR332/P LSIG In=1250A 4p F F   ,250940,0,0
1SDA062898R1,T7H 1250 PR231/P LS/I In=1250A 3p F F   ,197350,0,0
1SDA062900R1,T7H 1250 PR331/P LSIG In=1250A 3p F F   ,215750,0,0
1SDA062903R1,T7H 1250 PR332/P LSIG In=1250A 3p F F   ,271640,0,0
1SDA062906R1,T7H 1250 PR231/P LS/I In=1250A 4p F F   ,235540,0,0
1SDA062908R1,T7H 1250 PR331/P LSIG In=1250A 4p F F   ,254310,0,0
1SDA062911R1,T7H 1250 PR332/P LSIG In=1250A 4p F F     ,314870,0,0
1SDA062994R1,T7S 1600 PR231/P LS/I In=1600A 3p F F   ,167620,0,0
1SDA062996R1,T7S 1600 PR331/P LSIG In=1600A 3p F F   ,194330,0,0
1SDA062999R1,T7S 1600 PR332/P LSIG In=1600A 3p F F   ,238600,0,0
1SDA063004R1,T7S 1600 PR331/P LSIG In=1600A 4p F F   ,228380,0,0
1SDA063007R1,T7S 1600 PR332/P LSIG In=1600A 4p F F   ,274370,0,0
1SDA063026R1,T7H 1600 PR231/P LS/I In=1600A 3p F F   ,216690,0,0
1SDA063028R1,T7H 1600 PR331/P LSIG In=1600A 3p F F   ,245580,0,0
1SDA063031R1,T7H 1600 PR332/P LSIG In=1600A 3p F F   ,294350,0,0
1SDA063034R1,T7H 1600 PR231/P LS/I In=1600A 4p F F   ,261200,0,0
1SDA063036R1,T7H 1600 PR331/P LSIG In=1600A 4p F F   ,285650,0,0
1SDA063039R1,T7H 1600 PR332/P LSIG In=1600A 4p F F   ,345810,0,0
1SDA062882R1,T7S 1250 PR231/P LS/I In=1250A 3p F F M ,167620,0,0
1SDA062884R1,T7S 1250 PR331/P LSIG In=1250A 3p F F M ,195500,0,0
1SDA062887R1,T7S 1250 PR332/P LSIG In=1250A 3p F F M ,235060,0,0
1SDA062890R1,T7S 1250 PR231/P LS/I In=1250A 4p F F M ,186800,0,0
1SDA062892R1,T7S 1250 PR331/P LSIG In=1250A 4p F F M ,227090,0,0
1SDA062895R1,T7S 1250 PR332/P LSIG In=1250A 4p F F M ,272920,0,0
1SDA062914R1,T7H 1250 PR231/P LS/I In=1250A 3p F F M ,218590,0,0
1SDA062916R1,T7H 1250 PR331/P LSIG In=1250A 3p F F M ,248670,0,0
1SDA062919R1,T7H 1250 PR332/P LSIG In=1250A 3p F F M ,295700,0,0
1SDA062922R1,T7H 1250 PR231/P LS/I In=1250A 4p F F M ,262510,0,0
1SDA062924R1,T7H 1250 PR331/P LSIG In=1250A 4p F F M ,291280,0,0
1SDA062927R1,T7H 1250 PR332/P LSIG In=1250A 4p F F M ,347430,0,0
1SDA063010R1,T7S 1600 PR231/P LS/I In=1600A 3p F F M ,185790,0,0
1SDA063012R1,T7S 1600 PR331/P LSIG In=1600A 3p F F M ,213200,0,0
1SDA063015R1,T7S 1600 PR332/P LSIG In=1600A 3p F F M ,257080,0,0
1SDA063018R1,T7S 1600 PR231/P LS/I In=1600A 4p F F M ,224090,0,0
1SDA063020R1,T7S 1600 PR331/P LSIG In=1600A 4p F F M ,252070,0,0
1SDA063023R1,T7S 1600 PR332/P LSIG In=1600A 4p F F M ,299120,0,0
1SDA063042R1,T7H 1600 PR231/P LS/I In=1600A 3p F F M ,244260,0,0
1SDA063044R1,T7H 1600 PR331/P LSIG In=1600A 3p F F M ,271230,0,0
1SDA063047R1,T7H 1600 PR332/P LSIG In=1600A 3p F F M ,323380,0,0
1SDA063050R1,T7H 1600 PR231/P LS/I In=1600A 4p F F M ,291850,0,0
1SDA063052R1,T7H 1600 PR331/P LSIG In=1600A 4p F F M ,320750,0,0
1SDA063055R1,T7H 1600 PR332/P LSIG In=1600A 4p F F M ,379470,0,0
1SDA100012R1,XT2N 160 Ekip LIG In=63A 3p F F,30280,0,0
1SDA100013R1,XT2N 160 Ekip LIG In=100A 3p F F,30280,0,0
1SDA100014R1,XT2N 160 Ekip LIG In=160A 3p F F,35230,0,0
1SDA100185R1,XT4N 250 Ekip LIG In=250A 3p F F,37040,0,0
1SDA100027R1,XT2N 160 Ekip LIG In=63A 4p F F,39170,0,0
1SDA100028R1,XT2N 160 Ekip LIG In=100A 4p F F,39170,0,0
1SDA100029R1,XT2N 160 Ekip LIG In=160A 4p F F,45620,0,0
1SDA100200R1,XT4N 250 Ekip LIG In=250A 4p F F,47960,0,0
1SDA100042R1,XT2S 160 Ekip LIG In=63A 3p F F,31880,0,0
1SDA100043R1,XT2S 160 Ekip LIG In=100A 3p F F,31880,0,0
1SDA100044R1,XT2S 160 Ekip LIG In=160A 3p F F,37580,0,0
1SDA100215R1,XT4S 250 Ekip LIG In=250A 3p F F,39140,0,0
1SDA100057R1,XT2S 160 Ekip LIG In=63A 4p F F,41260,0,0
1SDA100058R1,XT2S 160 Ekip LIG In=100A 4p F F,41260,0,0
1SDA100059R1,XT2S 160 Ekip LIG In=160A 4p F F,48670,0,0
1SDA100230R1,XT4S 250 Ekip LIG In=250A 4p F F,50700,0,0
1SDA067044R1,XT2N 160 MF 1 Im=14 3p F F,14990,0,0
1SDA067045R1,XT2N 160 MF 2 Im=28 3p F F,14990,0,0
1SDA067046R1,XT2N 160 MF 4 Im=56 3p F F,14990,0,0
1SDA067047R1,"XT2N 160 MF 8,5 Im=120 3p F F",14990,0,0
1SDA067048R1,"XT2N 160 MF 12,5 Im=175 3p F F",14990,0,0
1SDA067049R1,XT2N 160 MA 20 Im=120...280 3p F F,14770,0,0
1SDA067050R1,XT2N 160 MA 32 Im=192...448 3p F F,14770,0,0
1SDA067051R1,XT2N 160 MA 52 Im=314...728 3p F F,14770,0,0
1SDA067052R1,XT2N 160 MA 80 Im=480...1120 3p F F,14770,0,0
1SDA067053R1,XT2N 160 MA 100 Im=600...1400 3p F F,14770,0,0
1SDA076529R1,XT2N 160 MA 160 Im=960…2240 3p F F,19350,0,0
1SDA067760R1,XT2S 160 MF 1 Im=14 3p F F,16170,0,0
1SDA067761R1,XT2S 160 MF 2 Im=28 3p F F,16170,0,0
1SDA067762R1,XT2S 160 MF 4 Im=56 3p F F,16170,0,0
1SDA067763R1,"XT2S 160 MF 8,5 Im=120 3p F F",16170,0,0
1SDA067764R1,"XT2S 160 MF 12,5 Im=175 3p F F",16170,0,0
1SDA067765R1,XT2S 160 MA 20 Im=120...280 3p F F,15940,0,0
1SDA067766R1,XT2S 160 MA 32 Im=192...448 3p F F,15940,0,0
1SDA067767R1,XT2S 160 MA 52 Im=314...728 3p F F,15940,0,0
1SDA067768R1,XT2S 160 MA 80 Im=480...1120 3p F F,15940,0,0
1SDA067769R1,XT2S 160 MA 100 Im=600...1400 3p F F,15940,0,0
1SDA076530R1,XT2S 160 MA 160 Im=960…2240 3p F F,21120,0,0
1SDA067770R1,XT2H 160 MF 1 Im=14 3p F F,18160,0,0
1SDA067771R1,XT2H 160 MF 2 Im=28 3p F F,18160,0,0
1SDA067772R1,XT2H 160 MF 4 Im=56 3p F F,18160,0,0
1SDA067773R1,"XT2H 160 MF 8,5 Im=120 3p F F",18160,0,0
1SDA067774R1,"XT2H 160 MF 12,5 Im=175 3p F F",18160,0,0
1SDA067775R1,XT2H 160 MA 20 Im=120...280 3p F F,17930,0,0
1SDA067776R1,XT2H 160 MA 32 Im=192...448 3p F F,17930,0,0
1SDA067777R1,XT2H 160 MA 52 Im=314...728 3p F F,17930,0,0
1SDA067778R1,XT2H 160 MA 80 Im=480...1120 3p F F,17930,0,0
1SDA067779R1,XT2H 160 MA 100 Im=600...1400 3p F F,17930,0,0
1SDA076535R1,XT2H 160 MA 160 Im=960…2240 3p F F,26940,0,0
1SDA068121R1,XT4N 250 MA 200 Im=1000...2000 3p F F,33310,0,0
1SDA068440R1,XT4S 250 MA 200 Im=1000...2000 3p F F,36230,0,0
1SDA068450R1,XT4H 250 MA 200 Im=1000...2000 3p F F,43870,0,0
1SDA067086R1,XT2N 160 Ekip M-I In=20A 3p F F,19890,0,0
1SDA067087R1,XT2N 160 Ekip M-I In=32A 3p F F,19890,0,0
1SDA067088R1,XT2N 160 Ekip M-I In=52A 3p F F,19890,0,0
1SDA067089R1,XT2N 160 Ekip M-I In=100A 3p F F,19890,0,0
1SDA067063R1,XT2N 160 Ekip M-I In=160A 3p F F,24510,0,0
1SDA067829R1,XT2S 160 Ekip M-I In=20A 3p F F,23810,0,0
1SDA067830R1,XT2S 160 Ekip M-I In=32A 3p F F,23810,0,0
1SDA067831R1,XT2S 160 Ekip M-I In=52A 3p F F,23810,0,0
1SDA067832R1,XT2S 160 Ekip M-I In=100A 3p F F,23810,0,0
1SDA067809R1,XT2S 160 Ekip M-I In=160A 3p F F,32020,0,0
1SDA067886R1,XT2H 160 Ekip M-I In=20A 3p F F,25670,0,0
1SDA067887R1,XT2H 160 Ekip M-I In=32A 3p F F,25670,0,0
1SDA067888R1,XT2H 160 Ekip M-I In=52A 3p F F,25670,0,0
1SDA067889R1,XT2H 160 Ekip M-I In=100A 3p F F,25670,0,0
1SDA067866R1,XT2H 160 Ekip M-I In=160A 3p F F,34900,0,0
1SDA068131R1,XT4N 250 Ekip I In=250A 3p F F,37270,0,0
1SDA068480R1,XT4S 250 Ekip I In=250A 3p F F,40420,0,0
1SDA068520R1,XT4H 250 Ekip I In=250A 3p F F,48360,0,0
1SDA068071R1,XT3N 250 MA 100 Im=600...1200 3p F F,17670,0,0
1SDA068072R1,XT3N 250 MA 125 Im=750...1500 3p F F,17670,0,0
1SDA068073R1,XT3N 250 MA 160 Im=960...1920 3p F F,17670,0,0
1SDA068074R1,XT3N 250 MA 200 Im=1200...2400 3p F F,20210,0,0
1SDA068279R1,XT3S 250 MA 100 Im=600...1200 3p F F,18370,0,0
1SDA068280R1,XT3S 250 MA125 Im=750...1500 3p F F,18370,0,0
1SDA068281R1,XT3S 250 MA160 Im=960...1920 3p F F,18370,0,0
1SDA068282R1,XT3S 250 MA200 Im=1200...2400 3p F F,20790,0,0
1SDA054319R1,T5N 400 PR221DS-I In=400 3p F F         ,42480,0,0
1SDA054551R1,T5N 400 Ekip M-LRIU In=320 3p F F           ,69580,0,0
1SDA064157R1,T5N 400 Ekip M-LRIU In=400 3p F F           ,69580,0,0
1SDA054335R1,T5S 400 PR221DS-I In=400 3p F F         ,46940,0,0
1SDA054553R1,T5S 400 Ekip M-LRIU In=320 3p F F           ,77900,0,0
1SDA064158R1,T5S 400 Ekip M-LRIU In=400 3p F F           ,77900,0,0
1SDA054351R1,T5H 400 PR221DS-I In=400 3p F F         ,57290,0,0
1SDA054397R1,T5N 630 PR221DS-I In=630 3p F F         ,45240,0,0
1SDA060311R1,T6N 800 Ekip M-LRIU In=630 3p F F      ,97380,0,0
1SDA060269R1,T6N 800 PR221DS-I In=800 3p F F         ,73530,0,0
1SDA060538R1,T6N 1000 PR221DS-I In=1000 3p F F       ,112570,0,0
1SDA054405R1,T5S 630 PR221DS-I In=630 3p F F         ,51050,0,0
1SDA060312R1,T6S 800 Ekip M-LRIU In=630 3p F F      ,106350,0,0
1SDA060279R1,T6S 800 PR221DS-I In=800 3p F F         ,82370,0,0
1SDA060548R1,T6S 1000 PR221DS-I In=1000 3p F F       ,121430,0,0
1SDA054413R1,T5H 630 PR221DS-I In=630 3p F F         ,60930,0,0
1SDA060313R1,T6H 800 Ekip M-LRIU In=630 3p F F      ,123330,0,0
1SDA060290R1,T6H 800 PR221DS-I In=800 3p F F         ,101310,0,0
1SDA060562R1,T6H 1000 PR221DS-I In=1000 3p F F       ,155220,0,0
1SDA062865R1,T7S 1250 PR231/P I In=1250A 3p F F      ,147340,0,0
1SDA062993R1,T7S 1600 PR231/P I In=1600A 3p F F      ,177160,0,0
1SDA062881R1,T7S 1250 PR231/P I In=1250A 3p F F M    ,182110,0,0
1SDA063009R1,T7S 1600 PR231/P I In=1600A 3p F F M    ,196740,0,0
1SDA062897R1,T7H 1250 PR231/P I In=1250A 3p F F      ,208930,0,0
1SDA063025R1,T7H 1600 PR231/P I In=1600A 3p F F      ,229760,0,0
1SDA062913R1,T7H 1250 PR231/P I In=1250A 3p F F M    ,231780,0,0
1SDA063041R1,T7H 1600 PR231/P I In=1600A 3p F F M    ,259260,0,0
1SDA068208R1,XT1D 160 3p F F,10140,0,0
1SDA068209R1,XT1D 160 4p F F,15000,0,0
1SDA068210R1,XT3D 250 3p F F,22480,0,0
1SDA068211R1,XT3D 250 4p F F,26870,0,0
1SDA068212R1,XT4D 250 3p F F,25420,0,0
1SDA068213R1,XT4D 250 4p F F,33690,0,0
1SDA054599R1,T5D 400  3p F F                         ,32980,0,0
1SDA054600R1,T5D 400  4p F F                         ,41810,0,0
1SDA054601R1,T5D 630  3p F F                         ,40090,0,0
1SDA054602R1,T5D 630  4p F F                         ,51030,0,0
1SDA060343R1,T6D 630  3p F F                         ,45320,0,0
1SDA060344R1,T6D 630  4p F F                         ,54440,0,0
1SDA060345R1,T6D 800  3p F F                         ,50040,0,0
1SDA060346R1,T6D 800  4p F F                         ,81580,0,0
1SDA060594R1,T6D 1000  3p F F                        ,86980,0,0
1SDA060595R1,T6D 1000  4p F F                        ,108580,0,0
1SDA062032R1,T7D 1000 3p F F                         ,98690,0,0
1SDA062033R1,T7D 1000 4p F F                         ,125730,0,0
1SDA062036R1,T7D 1250 3p F F                         ,131790,0,0
1SDA062037R1,T7D 1250 4p F F                         ,162040,0,0
1SDA062040R1,T7D 1600 3p F F                         ,134330,0,0
1SDA062041R1,T7D 1600 4p F F                         ,165150,0,0
1SDA062034R1,T7D 1000 3p F F M                       ,139960,0,0
1SDA062035R1,T7D 1000 4p F F M                       ,172200,0,0
1SDA062038R1,T7D 1250 3p F F M                       ,153980,0,0
1SDA062039R1,T7D 1250 4p F F M                       ,189430,0,0
1SDA062042R1,T7D 1600 3p F F M                       ,169470,0,0
1SDA062043R1,T7D 1600 4p F F M                       ,211800,0,0
1SDA066891R1,KIT ES XT1 6pcs,2090,0,0
1SDA066892R1,KIT ES XT1 8pcs,2800,0,0
1SDA066895R1,KIT ES XT2 6pcs,2840,0,0
1SDA066896R1,KIT ES XT2 8pcs,3460,0,0
1SDA066899R1,KIT ES XT3 6pcs,3050,0,0
1SDA066900R1,KIT ES XT3 8pcs,3880,0,0
1SDA066903R1,KIT ES XT4 6pcs,3510,0,0
1SDA066904R1,KIT ES XT4 8pcs,4410,0,0
1SDA055038R1,Kit EST5 6pcs,5010,0,0
1SDA055039R1,Kit EST5 8pcs,6650,0,0
1SDA050688R1,KIT ES T6 - S6 6pcs (Spread Terminal),11490,0,0
1SDA050689R1,KIT ES T6 - S6 8pcs (Spread Terminal),14550,0,0
1SDA063110R1,KIT ES T7-T7M-X1 6pcs,84210,0,0
1SDA063111R1,KIT ES T7-T7M-X1 8pcs,110780,0,0
1SDA066676R1,PB 100mm 4pcs XT1-XT3 3p,810,0,0
1SDA066678R1,PB 200mm 4pcs XT1-XT3 3p,1080,0,0
1SDA066681R1,PB 100mm 6pcs XT1-XT3 4p,1190,0,0
1SDA066683R1,PB 200mm 6pcs XT1-XT3 4p,1580,0,0
1SDA066675R1,PB 100mm 4pcs XT2-XT4 3p,910,0,0
1SDA066677R1,PB 200mm 4pcs XT2-XT4 3p,1360,0,0
1SDA066680R1,PB 100mm 6pcs XT2-XT4 4p,1360,0,0
1SDA066682R1,PB 200mm 6pcs XT2-XT4 4p,2010,0,0
1SYN850207R0001,"PB100 4 pcs - Low T4, T5",1200,0,0
1SDA054970R1-4nos,PB100mm 4pcs T4-5-T7-A3 3P,1120,0,0
1SDA054971R1-6nos,PB 100mm 6pcs T4-5-T7-A3 3P,1620,0,0
1SYN850210R0001-6nos-low,"PB100 6 pcs - Low T4, T5 - 400A",1690,0,0
1SDA066475R1,RHD XT1-XT3 F/P STANDARD DIRECT,1970,0,0
1SDA069053R1,RHD XT2-XT4 F/P STANDARD DIRECT,2340,0,0
1SDA066476R1,RHD XT2-XT4 W STANDARD DIRECT,2340,0,0
1SDA054926R1,RHDT4-T5F/PSTAND.DIRECT,4140,0,0
1SDA054928R1,RHDT4-T5WSTAND.DIRECT,4580,0,0
1SDA060405R1,RHDT6FSTAND.DIRECT,5650,0,0
1SDA060407R1,RHDT6WSTAND.DIRECT,7110,0,0
1SDA062120R1,RHDT7F/WNORM.DIRECT,7330,0,0
1SDA082810R1,RHE XT1-XT3 F/P STANDARD RETURNED(250mm),1810,0,0
1SDA066479R1,RHE XT1-XT3 F/P STANDARD RETURNED (500mm),2050,0,0
1SDA082811R1,RHE XT2-XT4 F/P STANDARD RETURNED (250mm),2390,0,0
1SDA069055R1,RHE XT2-XT4 F/P STANDARD RETURNED (500mm),2640,0,0
1SDA066480R1,RHE XT2-XT4 W STANDARD RETURNED,2640,0,0
1SDA069058R1,RHS L XT2-XT4 F/P STAND. SX LATERAL,4210,0,0
1SDA069060R1,RHS R XT2-XT4 F/P STAND. DX LATERAL,4150,0,0
1SDA070447R1,RHE Normal for Fixed/Plug-in T4-T5 250mm,3840,0,0
1SDA054933R1,RHET4-T5WSTAND.RETURNED,6980,0,0
1SDA060409R1,RHET6FSTAND.RETURNED,7300,0,0
1SDA060411R1,RHET6WSTAND.RETURNED,8470,0,0
1SDA062122R1,RHET7F/WNORM.RETURNED,8860,0,0
1SDA066422R1,AUX 1Q 250Vac/dc  XT1...XT4,1100,0,0
1SDA066423R1,AUX 1Q 24Vdc XT1...XT4,1690,0,0
1SDA051368R1,AUXT1...T61Q1SY,1930,0,0
1SDA051369R1,AUXT1...T63Q1SY,3090,0,0
1SDA054914R1,AUXT1...T63Q1SY24Vdc,2980,0,0
1SDA055050R1,AUX-SAT4-T51S51NOFORPR221-222-222MP,1930,0,0
1SDA062101R1,AUXT7-T7M-X12Q24Vd.c.,1930,0,0
1SDA062102R1,AUXT7-T7M-X12Q400Va.c.,1930,0,0
1SDA066100R1,AUX-SAT7M-X11S5124Vd.c.,7290,0,0
1SDA063553R1,AUX-SAT7M-X11S51250Va.c.,8470,0,0
1SDA062103R1,AUXT71Q+1SY24Vd.c.,2980,0,0
1SDA062104R1,AUXT71Q+1SY400Va.c.,2980,0,0
1SDA054916R1,AUX-E-C 1Q 1SY T4-T5,6270,0,0
1SDA064161R1,AUX-E-C 1Q 1SY T6,7300,0,0
1SDA066431R1,AUX-C1Q+1SY250Vac/dcXT1..XT4F/P,1830,0,0
1SDA066433R1,AUX-C2Q+1SY250Vac/dcXT1..XT4F/P,2900,0,0
1SDA066434R1,AUX-C3Q+1SY250Vac/dcXT2..XT4F/P,3440,0,0
1SDA066436R1,AUX-C3Q+2SY250Vac/dcXT2-XT4F/P,4220,0,0
1SDA066438R1,AUX-C2Q+2SY+1S51250Vac/dcXT2-XT4F/P,4560,0,0
1SDA066440R1,AUX-C2Q400VacXT2-XT4F/P,2190,0,0
1SDA066444R1,AUX-C1Q+1SY400VacXT2-XT4F/P,3460,0,0
1SDA066446R1,AUX-C1Q+1SY24VdcXT1..XT4F/P,2550,0,0
1SDA066448R1,AUX-C3Q+1SY24VdcXT2..XT4F/P,3980,0,0
1SDA054910R1,AUX-CT4-T5-T61Q1SY250Vac/dc,2550,0,0
1SDA054912R1,AUX-CT4-T5-T61Q1SY400Vac,3730,0,0
1SDA054913R1,AUX-CT4-T5-T62Q400Vac,4280,0,0
1SDA054915R1,AUX-CT4-T5-T63Q1SY24Vdc,4010,0,0
1SDA054911R1,AUX-CT4-T5-T63Q1SY250Vac/dc,4740,0,0
1SDA066313R1,SOR XT1..XT4 12 Vdc,2550,0,0
1SDA066314R1,SOR XT1..XT4 24-30 Vac/dc,2550,0,0
1SDA066315R1,SOR XT1..XT4 48-60 Vac/dc,2550,0,0
1SDA066316R1,SOR XT1..XT4 110...127 Vac-110...125 Vdc,2550,0,0
1SDA066317R1,SOR XT1..XT4 220...240 Vac-220...250 Vdc,2550,0,0
1SDA066318R1,SOR XT1..XT4 380-440 Vac,2550,0,0
1SDA066319R1,SOR XT1..XT4 480-525 Vac,2550,0,0
1SDA054862R1,SORT4-T5-T612Vdc,3840,0,0
1SDA054863R1,SORT4-T5-T624...30Vac/dc,3840,0,0
1SDA054864R1,SORT4-T5-T648...60Vac/dc,3840,0,0
